id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1411586359781826560,1411586359781826560,2021-07-04 12:53:08 India Standard Time,2021-07-04,12:53:08,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I like to use memes in my slides,en,[],[],[],2,3,82,[],[],https://twitter.com/curiousharish/status/1411586359781826560,False,,0,,,,,,,,[],,,,
1411582783999254528,1411582783999254528,2021-07-04 12:38:56 India Standard Time,2021-07-04,12:38:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I get great ideas while I'm trying to sleep at night. Mornings are spent regretting and trying to remember what those ideas were.,en,[],[],[],18,9,175,[],[],https://twitter.com/curiousharish/status/1411582783999254528,False,,0,,,,,,,,[],,,,
1411390549215510529,1411390549215510529,2021-07-03 23:55:03 India Standard Time,2021-07-03,23:55:03,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"I'm trying my best to either say ""yes"" or ""no"" rather than saying ""I'll let you know"" when someone asks for a favour.  Hope I become better at it.",en,[],[],[],2,3,100,[],[],https://twitter.com/curiousharish/status/1411390549215510529,False,,0,,,,,,,,[],,,,
1411385729234595840,1411385729234595840,2021-07-03 23:35:54 India Standard Time,2021-07-03,23:35:54,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Lol,und,[],[],[],1,0,11,[],[],https://twitter.com/curiousharish/status/1411385729234595840,False,https://twitter.com/shobhitic/status/1411264938220265472,0,,,,,,,,[],,,,
1411385046687125508,1411185538946637831,2021-07-03 23:33:12 India Standard Time,2021-07-03,23:33:12,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Shreyans_23 What did you watch?,en,[],[],[],1,0,4,[],[],https://twitter.com/curiousharish/status/1411385046687125508,False,,0,,,,,,,,"[{'screen_name': 'Shreyans_23', 'name': 'Shreyans Sancheti', 'id': '829510575092854785'}]",,,,
1410961001420189700,1410961001420189700,2021-07-02 19:28:11 India Standard Time,2021-07-02,19:28:11,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@bluelearn  is now 40,000 members strong. Gen-Z students from 3000 different schools and colleges in India. Nothing more gratifying than meeting and interacting with community members :)  Next stop - 50,000 members.",en,[],[],[],1,1,31,[],[],https://twitter.com/curiousharish/status/1410961001420189700,False,,0,,,,,,,,[],,,,
1410946241018490885,1410890857692078084,2021-07-02 18:29:32 India Standard Time,2021-07-02,18:29:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VarunMayya Coz US workplaces are opening up. India might see a drop too imo over the next few months,en,[],[],[],1,0,17,[],[],https://twitter.com/curiousharish/status/1410946241018490885,False,,0,,,,,,,,"[{'screen_name': 'VarunMayya', 'name': 'Varun Mayya', 'id': '567961995'}]",,,,
1410824238244581376,1410824238244581376,2021-07-02 10:24:44 India Standard Time,2021-07-02,10:24:44,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Hahahaha,tl,[],[],[],0,0,8,[],[],https://twitter.com/curiousharish/status/1410824238244581376,False,https://twitter.com/APompliano/status/1410728051160150021,0,,,,,,,,[],,,,
1410821860267159556,1410660104047796226,2021-07-02 10:15:17 India Standard Time,2021-07-02,10:15:17,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VirajCz Congratulations,en,[],[],[],1,0,3,[],[],https://twitter.com/curiousharish/status/1410821860267159556,False,,0,,,,,,,,"[{'screen_name': 'VirajCz', 'name': 'Viraj Chhajed', 'id': '1172058590707769344'}]",,,,
1410821786439229444,1410564749335560198,2021-07-02 10:15:00 India Standard Time,2021-07-02,10:15:00,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@RohanKhurana001 @ronitmangnani @bluelearn Yes, indeed",en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1410821786439229444,False,,0,,,,,,,,"[{'screen_name': 'RohanKhurana001', 'name': 'Rohan⚡', 'id': '1264829666075922434'}, {'screen_name': 'ronitmangnani', 'name': 'Ronit Mangnani', 'id': '848816608189349888'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1410821660404588545,1410582823585697793,2021-07-02 10:14:30 India Standard Time,2021-07-02,10:14:30,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@astroboyhimansh @bluelearn Congratulations,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1410821660404588545,False,,0,,,,,,,,"[{'screen_name': 'astroboyhimansh', 'name': 'Himanshu', 'id': '1327289448594243585'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1410583542451507205,1410582823585697793,2021-07-01 18:28:18 India Standard Time,2021-07-01,18:28:18,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@bluelearn 🍕,und,[],[],[],1,0,2,[],[],https://twitter.com/curiousharish/status/1410583542451507205,False,,0,,,,,,,,"[{'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
